city,listing_id,listing_date,property_subtype,sqft,locality,configtype,platform,Selling_Price,txn_type,property_type,listing_by,Building_Name
Mumbai,4446878,06/19/2016,Apartments / Flats,1075,Thane,2 BHK,Sulekha,12000000.0,Sale,Residential,Umaesh Kingwani,
Mumbai,4197937,05/27/2016,Apartments / Flats,1065,Borivali East,2 BHK,Sulekha,11299999.999999998,Sale,Residential,Trident Realtors,
Mumbai,4197942,05/27/2016,Apartments / Flats,1145,Kandivali East,2 BHK,Sulekha,11399999.999999998,Sale,Residential,Trident Realtors,
Mumbai,4291357,06/27/2016,Apartments / Flats,856,Badlapur East,2 BHK,Sulekha,2996000.0,Sale,Residential,The MW Group,
Mumbai,4074482,07/04/2016,Apartments / Flats,2240,Goregaon West,3 BHK,Sulekha,32500000.0,Sale,Residential,Hitesh Estate Agents,Wadhwa Anmol Fortune
Mumbai,4329732,05/13/2016,Apartments / Flats,691,Ambernath East,1 BHK,Sulekha,2073000.0,Sale,Residential,Shubh Enterprises,
Mumbai,4579222,06/02/2016,Builder/Independent Floors,3125,Goregaon West,4 BHK,Sulekha,45000000.0,Sale,Residential,Maa Sharda Enterprises,
Mumbai,4297682,06/29/2016,Commercial: Others,5000,Andheri East,,Sulekha,75000000.0,Sale,Commercial,Novaspace Reality Pvt Ltd,
Mumbai,4074480,07/02/2016,Apartments / Flats,2210,Goregaon West,4 BHK,Sulekha,32000000.0,Sale,Residential,Hitesh Estate Agents,Wadhwa Anmol Fortune
Mumbai,4544671,05/21/2016,Apartments / Flats,700,Badlapur East,1 BHK,Sulekha,1855000.0,Sale,Residential,Neeraj Jain,Saffron Hill
Mumbai,4464719,05/28/2016,Apartments / Flats,650,Thane,1 BHK,Sulekha,4600000.0,Sale,Residential,Pravin Ladkat,Runwal Eirene
Mumbai,4269157,06/19/2016,Apartments / Flats,610,Virar West,1 BHK,Sulekha,2745000.0,Sale,Residential,Mr Sameer Joshi,
Mumbai,4443798,06/18/2016,Apartments / Flats,1152,Chembur East,2 BHK,Sulekha,13200000.0,Sale,Residential,Dosti Real Estate,Radius Central Park
Mumbai,4387595,05/30/2016,Apartments / Flats,972,Mira Road,2 BHK,Sulekha,6075000.0,Sale,Residential,kanchan homes,JP North
Mumbai,4662661,06/28/2016,Apartments / Flats,1500,Chembur East,4 BHK,Sulekha,34000000.0,Sale,Residential,Wadhwani,
Mumbai,4482679,07/01/2016,Apartments / Flats,880,Nalasopara West,2 BHK,Sulekha,3960000.0,Sale,Residential,evergreen enterprises,
Mumbai,4495176,07/03/2016,Apartments / Flats,1680,Worli,3 BHK,Sulekha,88000000.0,Sale,Residential,Ajmera Properties,
Mumbai,4605971,06/10/2016,Apartments / Flats,1403,Chembur East,3 BHK,Sulekha,27400000.000000004,Sale,Residential,Lakdawala,
Mumbai,4030089,05/11/2016,Apartments / Flats,785,Vasai Road East,2 BHK,Sulekha,3336000.0,Sale,Residential,Vidhya Pravin Sankpal,
Mumbai,4054382,05/16/2016,Apartments / Flats,663,Badlapur East,1 BHK,Sulekha,2055000.0,Sale,Residential,PRAVIN WAGH,
Mumbai,4542153,05/20/2016,Apartments / Flats,695,Dombivali East,1 BHK,Sulekha,3200000.0,Sale,Residential,Hema sawant,Ravi Kiran Apartment
Mumbai,4251321,06/13/2016,Apartments / Flats,600,Nalasopara West,1 BHK,Sulekha,1795000.0,Sale,Residential,A D Realty,
Mumbai,4479301,06/30/2016,Apartments / Flats,1015,Malad West,2 BHK,Sulekha,11500000.0,Sale,Residential,Gautam Shinde,
Mumbai,4324762,05/12/2016,Apartments / Flats,878,Thane,2 BHK,Sulekha,8006999.999999999,Sale,Residential,tony sherani,Highland Haven
Mumbai,4446999,06/19/2016,Apartments / Flats,1135,Thane,2 BHK,Sulekha,12400000.0,Sale,Residential,Umaesh Kingwani,
Mumbai,4238527,06/08/2016,Apartments / Flats,990,Malad East,2 BHK,Sulekha,12900000.0,Sale,Residential,Rakesh Singh,
Mumbai,4276576,06/22/2016,Apartments / Flats,585,Virar West,1 BHK,Sulekha,2632000.0,Sale,Residential,Mr Sameer Joshi,HDIL Layout
Mumbai,4329733,05/13/2016,Apartments / Flats,698,Ambernath East,1 BHK,Sulekha,2094000.0000000002,Sale,Residential,Shubh Enterprises,
Mumbai,4074472,05/15/2016,Apartments / Flats,2525,Malad West,4 BHK,Sulekha,35400000.0,Sale,Residential,Hitesh Estate Agents,Sahajanand Auris Serenity
Mumbai,4605877,06/10/2016,Apartments / Flats,1000,Chembur East,2 BHK,Sulekha,23500000.0,Sale,Residential,Lakdawala,Swastik park
Mumbai,4588570,06/06/2016,Apartments / Flats,650,Nalasopara West,1 BHK,Sulekha,2145000.0,Sale,Residential,Nishantkumar,
Mumbai,4569038,05/30/2016,Apartments / Flats,930,Vasai Road East,2 BHK,Sulekha,3859000.0000000005,Sale,Residential,Evergreen Enterprises,Meera Avenue
Mumbai,4605999,06/10/2016,Apartments / Flats,630,Badlapur East,1 BHK,Sulekha,2054000.0,Sale,Residential,PRAVIN WAGH,Hrieday
Mumbai,4471614,06/26/2016,Apartments / Flats,972,Mira Road,2 BHK,Sulekha,6017000.0,Sale,Residential,kanchan homes,JP North Estella
Mumbai,4197962,05/27/2016,Apartments / Flats,1015,Malad West,2 BHK,Sulekha,11500000.0,Sale,Residential,Trident Realtors,
Mumbai,4647016,06/23/2016,Apartments / Flats,685,Badlapur East,1 BHK,Sulekha,1850000.0,Sale,Residential,Shagun Enterprises,Saffron Hill
Mumbai,4288243,06/26/2016,Apartments / Flats,1035,Thane,2 BHK,Sulekha,8208000.0,Sale,Residential,tony sherani,
Mumbai,4229661,06/05/2016,Apartments / Flats,1135,Majiwada,2 BHK,Sulekha,12400000.0,Sale,Residential,Umaesh Kingwani,Rustomjee  Azziano
Mumbai,4268449,06/19/2016,Apartments / Flats,992,Andheri East,2 BHK,Sulekha,12900000.0,Sale,Residential,Rakesh Singh,
Mumbai,4659533,06/27/2016,Apartments / Flats,2446,Goregaon West,3 BHK,Sulekha,35500000.0,Sale,Residential,Hitesh Mehta,Kalpataru Pinnacle
Mumbai,4606820,06/10/2016,Apartments / Flats,681,Ambernath East,1 BHK,Sulekha,2095000.0,Sale,Residential,Niraj Singh,JP Symphony
Mumbai,4459295,06/23/2016,Commercial: Office Space,675,Thane,,Sulekha,5000000.0,Sale,Commercial,Space Orbeat Properties,
Mumbai,4406097,06/06/2016,Commercial: Office Space,3000,Elphinstone Road,,Sulekha,75000000.0,Sale,Commercial,Novaspace Reality Pvt Ltd,
Mumbai,4619172,06/14/2016,Apartments / Flats,1153,Chembur East,2 BHK,Sulekha,13799999.999999998,Sale,Residential,DOSTI REAL ESTATE,Radius Central Park
Mumbai,4149022,05/08/2016,Apartments / Flats,2070,Byculla East,4 BHK,Sulekha,100000000.0,Sale,Residential,Ajmera Properties,Godrej Sky
Mumbai,4269159,06/19/2016,Apartments / Flats,620,Virar West,1 BHK,Sulekha,2790000.0,Sale,Residential,Mr Sameer Joshi,
Mumbai,4287612,06/26/2016,Apartments / Flats,1026,Thane,2 BHK,Sulekha,8400000.0,Sale,Residential,tony sherani,Lodha Fortune Forever Big Bang
Mumbai,4470751,06/10/2016,Apartments / Flats,1175,Majiwada,2 BHK,Sulekha,12500000.0,Sale,Residential,Umaesh Kingwani,Rustomjee Azziano
Mumbai,4305099,07/02/2016,Apartments / Flats,992,Andheri East,2 BHK,Sulekha,12900000.0,Sale,Residential,Rakesh Singh,
Mumbai,4575459,06/01/2016,Apartments / Flats,628,Badlapur East,1 BHK,Sulekha,2057000.0,Sale,Residential,PRAVIN WAGH,Hrieday
Mumbai,4244893,06/11/2016,Commercial: Office Space,6000,Powai,,Sulekha,78000000.0,Sale,Commercial,Novaspace Reality Pvt Ltd,
Mumbai,4523376,05/13/2016,Apartments / Flats,925,Nalasopara East,2 BHK,Sulekha,4163000.0000000005,Sale,Residential,evergreen enterprises,kailash heights
Mumbai,4606067,06/10/2016,Apartments / Flats,2475,Chembur East,4 BHK,Sulekha,48000000.0,Sale,Residential,Lakdawala,
Mumbai,4321459,05/19/2016,Apartments / Flats,1670,Kalyan West,3 BHK,Sulekha,,Sale,Residential,SHANKHESHWAR ESTATE AGENCY,Sai Nirvana
Mumbai,4588950,06/06/2016,Apartments / Flats,718,Vasai Road East,1 BHK,Sulekha,2930000.0,Sale,Residential,Pankaj Soni,
Mumbai,4279909,06/24/2016,Apartments / Flats,661,Ambernath East,1 BHK,Sulekha,1982999.9999999998,Sale,Residential,sanjay bhalika,j p hormoney
Mumbai,4622490,06/15/2016,Apartments / Flats,585,Nahur East,1 BHK,Sulekha,7800000.0,Sale,Residential,Ashwani,
Mumbai,4364096,05/23/2016,Commercial: Office Space,4200,Andheri West,,Sulekha,80000000.0,Sale,Commercial,Novaspace Reality Pvt Ltd,
Mumbai,4073878,06/01/2016,Apartments / Flats,785,Vasai Road East,1 BHK,Sulekha,3335000.0,Sale,Residential,Vedant Enterprises,Serenity
Mumbai,4386421,05/30/2016,Commercial: Office Space,6500,Ghatkopar East,,Sulekha,78000000.0,Sale,Commercial,Novaspace Reality Pvt Ltd,
Mumbai,4579194,06/02/2016,Builder/Independent Floors,2040,Andheri West,3 BHK,Sulekha,45900000.0,Sale,Residential,Maa Sharda Enterprises,
Mumbai,4662539,06/28/2016,Apartments / Flats,525,Kalyan,1 BHK,Sulekha,1864000.0,Sale,Residential,Shagun Enterprises,Falco Pineshire
Mumbai,4149012,05/08/2016,Apartments / Flats,2653,Worli,3 BHK,Sulekha,100800000.0,Sale,Residential,Ajmera Properties,
Mumbai,4639984,06/21/2016,Apartments / Flats,1500,Chembur East,4 BHK,Sulekha,34000000.0,Sale,Residential,Wadhwani,
Mumbai,4633886,06/18/2016,Apartments / Flats,2350,Chembur East,4 BHK,Sulekha,34000000.0,Sale,Residential,Wadhwani,
Mumbai,4320324,05/10/2016,Apartments / Flats,1288,Borivali East,3 BHK,Sulekha,14400000.0,Sale,Residential,DOSTI REAL ESTATE,
Mumbai,4458986,06/23/2016,Apartments / Flats,560,Mulund West,1 BHK,Sulekha,5400000.0,Sale,Residential,Space Orbeat Properties,
Mumbai,4280331,06/24/2016,Apartments / Flats,676,Badlapur West,1 BHK,Sulekha,2085000.0000000002,Sale,Residential,sanjay bhalika,Rattan Galaxy
Mumbai,4525830,05/14/2016,Apartments / Flats,680,Virar West,1 BHK,Sulekha,2820000.0,Sale,Residential,Mr Sameer Joshi,Rustomjee Global City
Mumbai,4073667,06/01/2016,Apartments / Flats,652,Goregaon West,1 BHK,Sulekha,7990000.000000001,Sale,Residential,Ashwani,Reputed Developer
Mumbai,4073828,06/01/2016,Apartments / Flats,655,Vasai Road East,1 BHK,Sulekha,3399000.0,Sale,Residential,Vedant Enterprises,Veena Dynasty
Mumbai,4579180,06/02/2016,Builder/Independent Floors,2254,Andheri West,3 BHK,Sulekha,46200000.0,Sale,Residential,Maa Sharda Enterprises,
Mumbai,4249698,06/12/2016,Apartments / Flats,525,Nalasopara West,1 BHK,Sulekha,1795000.0,Sale,Residential,A D Realty,
Mumbai,4293360,06/28/2016,Apartments / Flats,690,Kalyan East,1 BHK,Sulekha,3500000.0,Sale,Residential,Hema sawant,Poddar Aspire
Mumbai,4347386,05/19/2016,Apartments / Flats,992,Andheri East,2 BHK,Sulekha,12900000.0,Sale,Residential,Rakesh Singh,Kanakia Rainforest
Mumbai,4421253,06/11/2016,Apartments / Flats,890,Kandivali West,2 BHK,Sulekha,11600000.0,Sale,Residential,Gautam Shinde,
Mumbai,4073832,06/01/2016,Apartments / Flats,440,Vasai Road East,1 RK,Sulekha,3400000.0,Sale,Residential,Vedant Enterprises,Golden Angan
Mumbai,4295440,06/28/2016,Apartments / Flats,2653,Worli,3 BHK,Sulekha,100800000.0,Sale,Residential,Ajmera Properties,Omkar 1973
Mumbai,4608716,06/11/2016,Apartments / Flats,681,Ambernath East,1 BHK,Sulekha,2096000.0,Sale,Residential,Niraj Singh,JP Symphony
Mumbai,4361194,05/22/2016,Commercial: Office Space,3886,Andheri West,,Sulekha,81600000.0,Sale,Commercial,Novaspace Reality Pvt Ltd,
Mumbai,4659667,06/27/2016,Apartments / Flats,2450,Goregaon West,3 BHK,Sulekha,35500000.0,Sale,Residential,Hitesh Mehta,Kalpataru Pinnacle
Mumbai,4247715,06/23/2016,Apartments / Flats,1020,Ghodbunder Road,2 BHK,Sulekha,8409000.0,Sale,Residential,DT Homes,Vijay Orovia
Mumbai,4373483,05/26/2016,Apartments / Flats,634,Virar West,1 BHK,Sulekha,2850000.0,Sale,Residential,Mr Sameer Joshi,Global City
Mumbai,4479915,06/30/2016,Apartments / Flats,972,Mira Road,2 BHK,Sulekha,6221000.0,Sale,Residential,kanchan homes,JP North Estella
Mumbai,4520413,05/12/2016,Apartments / Flats,634,Badlapur East,1 BHK,Sulekha,2061000.0,Sale,Residential,PRAVIN WAGH,Hrieday
Mumbai,4569039,05/30/2016,Apartments / Flats,1018,Vasai Road East,2 BHK,Sulekha,4225000.0,Sale,Residential,Evergreen Enterprises,Meera Avenue
Mumbai,4394813,06/02/2016,Apartments / Flats,550,Nalasopara West,1 BHK,Sulekha,,Sale,Residential,Saji Peter,funfestia
Mumbai,4250729,06/13/2016,Commercial: Showrooms/Shops,201,Nalasopara East,,Sulekha,1800000.0,Sale,Commercial,A D Realty,
Mumbai,4293406,06/16/2016,Apartments / Flats,650,Thakurli,1 BHK,Sulekha,3500000.0,Sale,Residential,Hema sawant,Sneh Residancy
Mumbai,4222794,05/09/2016,Apartments / Flats,670,Badlapur East,1 BHK,Sulekha,1876000.0000000002,Sale,Residential,Shagun Enterprises,Om Krishna Heights
Mumbai,4197943,05/27/2016,Apartments / Flats,1170,Kandivali East,2 BHK,Sulekha,11600000.0,Sale,Residential,Trident Realtors,
Mumbai,4470467,06/10/2016,Apartments / Flats,1300,Thane,2 BHK,Sulekha,13000000.0,Sale,Residential,Umaesh Kingwani,Tropical Lagoon
Mumbai,4626590,06/16/2016,Apartments / Flats,681,Ambernath East,1 BHK,Sulekha,2097000.0,Sale,Residential,Niraj Singh,JP Symphony
Mumbai,4247737,06/12/2016,Apartments / Flats,1026,Thane,2 BHK,Sulekha,8478000.0,Sale,Residential,DT Homes,Lodha Codename Big Bang
Mumbai,4074484,05/15/2016,Apartments / Flats,3430,Goregaon West,4 BHK,Sulekha,55500000.0,Sale,Residential,Hitesh Estate Agents,Wadhwa Anmol Fortune
Mumbai,4330879,05/14/2016,Apartments / Flats,945,Kalyan East,2 BHK,Sulekha,,Sale,Residential,SHANKHESHWAR ESTATE AGENCY,Durga Imperial
Mumbai,4450937,06/22/2016,Apartments / Flats,725,Nalasopara East,1 BHK,Sulekha,3009000.0,Sale,Residential,Pankaj Soni,
Mumbai,4319981,05/10/2016,Apartments / Flats,992,Andheri East,2 BHK,Sulekha,12900000.0,Sale,Residential,Rakesh Singh,Kanakia Rainforest
Mumbai,4279401,06/23/2016,Apartments / Flats,636,Badlapur East,1 BHK,Sulekha,2100000.0,Sale,Residential,sanjay bhalika,SP Prathmesh Vrundavan
Mumbai,4186756,06/10/2016,Apartments / Flats,1150,Thane,3 BHK,Sulekha,12500000.0,Sale,Residential,Umesh K,Platinum Heritage
Mumbai,4083437,06/06/2016,Apartments / Flats,782,Kandivali West,2 BHK,Sulekha,7994000.0,Sale,Residential,Ashwani,Reputed Developer
Mumbai,4346730,05/18/2016,Apartments / Flats,725,Nalasopara West,2 BHK,Sulekha,,Sale,Residential,Saji Peter,
Mumbai,4522108,05/13/2016,Apartments / Flats,849,Neral,2 BHK,Sulekha,,Sale,Residential,SHANKHESHWAR ESTATE AGENCY,Vijay Estate
Mumbai,4281831,06/24/2016,Apartments / Flats,666,Ambernath East,1 BHK,Sulekha,2131000.0,Sale,Residential,sanjay bhalika,
Mumbai,4246548,05/13/2016,Apartments / Flats,1050,Thane,2 BHK,Sulekha,8505000.0,Sale,Residential,DT Homes,Bhoomi Acres
Mumbai,4451451,06/22/2016,Apartments / Flats,726,Nalasopara East,1 BHK,Sulekha,3013000.0,Sale,Residential,Pankaj Soni,
Mumbai,4579195,06/02/2016,Builder/Independent Floors,2126,Andheri West,3 BHK,Sulekha,47800000.0,Sale,Residential,Maa Sharda Enterprises,
Mumbai,4528218,05/28/2016,Apartments / Flats,660,Thane,1 BHK,Sulekha,5500000.0,Sale,Residential,Pravin Ladkat,
Mumbai,4393992,06/02/2016,Commercial: Office Space,3000,BKC,,Sulekha,99000000.0,Sale,Commercial,Novaspace Reality Pvt Ltd,
Mumbai,4525698,05/14/2016,Commercial: Showrooms/Shops,410,Vasai Road East,,Sulekha,4305000.0,Sale,Commercial,evergreen enterprises,
Mumbai,4398587,06/23/2016,Apartments / Flats,1011,Thane,2 BHK,Sulekha,8500000.0,Sale,Residential,tony sherani,Kalpataru Immensa
Mumbai,4520262,06/10/2016,Apartments / Flats,1260,Majiwada,2 BHK,Sulekha,13200000.0,Sale,Residential,Umaesh Kingwani,Lodha Luxria
Mumbai,4329734,05/13/2016,Apartments / Flats,703,Ambernath East,1 BHK,Sulekha,2109000.0,Sale,Residential,Shubh Enterprises,
Mumbai,4366513,05/24/2016,Apartments / Flats,992,Andheri East,2 BHK,Sulekha,12900000.0,Sale,Residential,Rakesh Singh,Kanakia Rainforest
Mumbai,4579196,06/02/2016,Builder/Independent Floors,2127,Andheri West,3 BHK,Sulekha,47900000.0,Sale,Residential,Maa Sharda Enterprises,
Mumbai,4671497,06/30/2016,Apartments / Flats,1600,Chembur East,4 BHK,Sulekha,34100000.0,Sale,Residential,Wadhwani,
Mumbai,4592180,06/07/2016,Apartments / Flats,545,Nalasopara West,1 BHK,Sulekha,2190000.0,Sale,Residential,Nishantkumar,
Mumbai,4295441,06/28/2016,Apartments / Flats,3751,Worli,4 BHK,Sulekha,142500000.0,Sale,Residential,Ajmera Properties,Omkar 1973
Mumbai,4551665,05/24/2016,Apartments / Flats,695,Badlapur West,1 BHK,Sulekha,1877000.0,Sale,Residential,Neeraj Jain,Jalaram Dham
Mumbai,4330822,05/14/2016,Apartments / Flats,729,Kalyan West,2 BHK,Sulekha,,Sale,Residential,SHANKHESHWAR ESTATE AGENCY,Nirmal Lifestyle
Mumbai,4349326,05/20/2016,Apartments / Flats,525,Nalasopara West,1 BHK,Sulekha,,Sale,Residential,Saji Peter,
Mumbai,4446063,06/19/2016,Apartments / Flats,725,Vasai Road East,1 BHK,Sulekha,3009000.0,Sale,Residential,Pankaj Soni,
Mumbai,4321514,05/11/2016,Commercial: Office Space,5100,Dadar West,,Sulekha,91800000.0,Sale,Commercial,Novaspace Reality Pvt Ltd,
Mumbai,4229036,06/05/2016,Apartments / Flats,1500,Ghodbunder Road,3 BHK,Sulekha,13300000.0,Sale,Residential,Umaesh Kingwani,Rosa ManHattan
Mumbai,4560753,05/26/2016,Builder/Independent Floors,3230,Goregaon East,4 BHK,Sulekha,49000000.0,Sale,Residential,Maa Sharda Enterprises,Oberoi Esquire
Mumbai,4488392,07/02/2016,Apartments / Flats,1545,Chembur East,4 BHK,Sulekha,37600000.0,Sale,Residential,Wadhwani,
Mumbai,4396546,06/03/2016,Apartments / Flats,2550,Tardeo,3 BHK,Sulekha,145000000.0,Sale,Residential,Ajmera Properties,S D Imperial Towers
Mumbai,4360963,05/22/2016,Apartments / Flats,992,Andheri East,2 BHK,Sulekha,12900000.0,Sale,Residential,Rakesh Singh,Kanakia Rainforest
Mumbai,4568018,05/29/2016,Apartments / Flats,1096,Chembur East,2 BHK,Sulekha,15100000.0,Sale,Residential,DOSTI REAL ESTATE,Godrej Prime
Mumbai,4458948,06/23/2016,Apartments / Flats,720,Thane,1 BHK,Sulekha,5700000.0,Sale,Residential,Space Orbeat Properties,Lodha Big Bang 2
Mumbai,4468465,06/25/2016,Apartments / Flats,680,Virar West,1 BHK,Sulekha,2920000.0,Sale,Residential,Mr Sameer Joshi,Rustomjee Global City
Mumbai,4073858,06/01/2016,Apartments / Flats,880,Vasai Road East,2 BHK,Sulekha,3545000.0000000005,Sale,Residential,Vedant Enterprises,White Hills
Mumbai,4153733,05/10/2016,Apartments / Flats,525,Nalasopara West,1 BHK,Sulekha,1800000.0,Sale,Residential,Dinesh,manibhadra
Mumbai,4567290,05/29/2016,Apartments / Flats,620,Thakurli,1 BHK,Sulekha,3800000.0,Sale,Residential,Hema sawant,
Mumbai,4141964,07/01/2016,Apartments / Flats,1195,Kandivali East,2 BHK,Sulekha,11900000.0,Sale,Residential,Trident Realtors,
Mumbai,4532859,05/18/2016,Apartments / Flats,1288,Borivali East,3 BHK,Sulekha,15800000.0,Sale,Residential,DOSTI REAL ESTATE,Vrindavan
Mumbai,4542136,05/20/2016,Commercial: Office Space,7400,Thane,,Sulekha,103600000.0,Sale,Commercial,Novaspace Reality Pvt Ltd,
Mumbai,4619210,06/14/2016,Apartments / Flats,640,Bhandup West,1 BHK,Sulekha,6400000.0,Sale,Residential,Pravin Ladkat,Susharda Edifice Celestial
Mumbai,4259026,06/15/2016,Apartments / Flats,630,Virar West,1 BHK,Sulekha,2930000.0,Sale,Residential,Mr Sameer Joshi,Global City
Mumbai,4077920,06/03/2016,Apartments / Flats,2640,Chembur East,4 BHK,Sulekha,50000000.0,Sale,Residential,Wadhwani,Brand New
Mumbai,4335127,05/14/2016,Apartments / Flats,980,Mira Road,2 BHK,Sulekha,6370000.0,Sale,Residential,kanchan homes,Kakad Paradise Phase 2
Mumbai,4656104,06/25/2016,Apartments / Flats,691,Badlapur West,1 BHK,Sulekha,2112000.0,Sale,Residential,Niraj Singh,
Mumbai,4295442,06/28/2016,Apartments / Flats,5500,Worli,4 BHK,Sulekha,209000000.0,Sale,Residential,Ajmera Properties,
Mumbai,4573078,05/31/2016,Apartments / Flats,545,Nalasopara West,1 BHK,Sulekha,2200000.0,Sale,Residential,Nishantkumar,
Mumbai,4632689,06/18/2016,Apartments / Flats,475,Nalasopara West,1 RK,Sulekha,1757999.9999999998,Sale,Residential,unicorn homes,deep pride
Mumbai,4519808,05/12/2016,Apartments / Flats,630,Vasai Road East,1 BHK,Sulekha,4410000.0,Sale,Residential,evergreen enterprises,sushine palace
Mumbai,4579249,06/02/2016,Builder/Independent Floors,2410,Andheri West,4 BHK,Sulekha,51800000.0,Sale,Residential,Maa Sharda Enterprises,
Mumbai,4522044,05/13/2016,Apartments / Flats,1026,Kalyan East,2 BHK,Sulekha,,Sale,Residential,SHANKHESHWAR ESTATE AGENCY,durga mperial
Mumbai,4361290,05/22/2016,Commercial: Office Space,4794,Andheri West,,Sulekha,100700000.0,Sale,Commercial,Novaspace Reality Pvt Ltd,
Mumbai,4622000,06/15/2016,Apartments / Flats,1245,Chembur East,4 BHK,Sulekha,43000000.0,Sale,Residential,Wadhwani,
Mumbai,4396547,06/03/2016,Apartments / Flats,2940,Tardeo,4 BHK,Sulekha,190000000.0,Sale,Residential,Ajmera Properties,S D Imperial Towers
Mumbai,4571822,05/31/2016,Apartments / Flats,1128,Chembur East,2 BHK,Sulekha,15500000.0,Sale,Residential,DOSTI REAL ESTATE,Godrej Prime
Mumbai,4465042,05/28/2016,Apartments / Flats,830,Thane,2 BHK,Sulekha,6100000.0,Sale,Residential,Pravin Ladkat,Runwal Eirene
Mumbai,4280277,06/24/2016,Apartments / Flats,780,Badlapur West,1 BHK,Sulekha,2178000.0,Sale,Residential,sanjay bhalika,Dheeraj Shree Krishna Heights
Mumbai,4579181,06/02/2016,Builder/Independent Floors,2572,Andheri West,4 BHK,Sulekha,52699999.99999999,Sale,Residential,Maa Sharda Enterprises,
Mumbai,4073874,06/01/2016,Apartments / Flats,825,Vasai Road East,2 BHK,Sulekha,3504999.9999999995,Sale,Residential,Vedant Enterprises,Sunshine Serenity
Mumbai,4414761,06/09/2016,Apartments / Flats,688,Vidyavihar West,1 BHK,Sulekha,8000000.0,Sale,Residential,Ashwani,Premier Eotica
Mumbai,4222738,05/09/2016,Apartments / Flats,640,Badlapur East,1 BHK,Sulekha,1888000.0,Sale,Residential,Shagun Enterprises,Harmony Enclave
Mumbai,4249467,06/12/2016,Apartments / Flats,550,Vasai Road East,1 BHK,Sulekha,1800000.0,Sale,Residential,A D Realty,
Mumbai,4472491,06/27/2016,Apartments / Flats,990,Kandivali East,2 BHK,Sulekha,11900000.0,Sale,Residential,Gautam Shinde,
Mumbai,4132541,06/24/2016,Apartments / Flats,667,Badlapur East,1 BHK,Sulekha,2063000.0,Sale,Residential,PRAVIN WAGH,Hrieday
Mumbai,4229578,06/05/2016,Apartments / Flats,1220,Majiwada,3 BHK,Sulekha,13400000.0,Sale,Residential,Umaesh Kingwani,Sheth Vasant Fiona
Mumbai,4281986,06/24/2016,Apartments / Flats,882,Thane,2 BHK,Sulekha,8600000.0,Sale,Residential,tony sherani,Rosa Gardenia
Mumbai,4615594,06/14/2016,Apartments / Flats,630,Virar West,1 BHK,Sulekha,2929000.0,Sale,Residential,Mr Sameer Joshi,Global City
